"Sensor_ID","Year","Month","Day","Mdate","Time","Hourly_Counts"
13,2013,2,"Tuesday",26,15,1155
3,2013,2,"Tuesday",26,15,2538
15,2013,2,"Tuesday",26,15,1733
9,2013,2,"Tuesday",26,15,741
10,2013,2,"Tuesday",26,15,165
12,2013,2,"Tuesday",26,15,112
11,2013,2,"Tuesday",26,15,61
8,2013,2,"Tuesday",26,15,132
7,2013,2,"Tuesday",26,15,190
5,2013,2,"Tuesday",26,15,1422
6,2013,2,"Tuesday",26,15,1090
14,2013,2,"Tuesday",26,15,410
4,2013,2,"Tuesday",26,16,2945
17,2013,2,"Tuesday",26,16,707
18,2013,2,"Tuesday",26,16,869
16,2013,2,"Tuesday",26,16,1294
2,2013,2,"Tuesday",26,16,2338
1,2013,2,"Tuesday",26,16,2455
13,2013,2,"Tuesday",26,16,2248
3,2013,2,"Tuesday",26,16,2687
15,2013,2,"Tuesday",26,16,1968
9,2013,2,"Tuesday",26,16,1556
10,2013,2,"Tuesday",26,16,250
12,2013,2,"Tuesday",26,16,142
11,2013,2,"Tuesday",26,16,50
8,2013,2,"Tuesday",26,16,223
7,2013,2,"Tuesday",26,16,196
5,2013,2,"Tuesday",26,16,1688
6,2013,2,"Tuesday",26,16,1344
14,2013,2,"Tuesday",26,16,592
4,2013,2,"Tuesday",26,17,3039
17,2013,2,"Tuesday",26,17,1239
18,2013,2,"Tuesday",26,17,1642
16,2013,2,"Tuesday",26,17,1233
2,2013,2,"Tuesday",26,17,2089
1,2013,2,"Tuesday",26,17,2635
13,2013,2,"Tuesday",26,17,3887
3,2013,2,"Tuesday",26,17,2744
15,2013,2,"Tuesday",26,17,2097
9,2013,2,"Tuesday",26,17,2748
10,2013,2,"Tuesday",26,17,438
12,2013,2,"Tuesday",26,17,200
11,2013,2,"Tuesday",26,17,97
8,2013,2,"Tuesday",26,17,467
7,2013,2,"Tuesday",26,17,347
5,2013,2,"Tuesday",26,17,2930
6,2013,2,"Tuesday",26,17,2382
14,2013,2,"Tuesday",26,17,1217
4,2013,2,"Tuesday",26,18,2434
17,2013,2,"Tuesday",26,18,779
18,2013,2,"Tuesday",26,18,817
16,2013,2,"Tuesday",26,18,829
2,2013,2,"Tuesday",26,18,1345
1,2013,2,"Tuesday",26,18,2020
13,2013,2,"Tuesday",26,18,1992
3,2013,2,"Tuesday",26,18,2513
15,2013,2,"Tuesday",26,18,1641
9,2013,2,"Tuesday",26,18,1336
10,2013,2,"Tuesday",26,18,287
12,2013,2,"Tuesday",26,18,256
11,2013,2,"Tuesday",26,18,95
8,2013,2,"Tuesday",26,18,353
7,2013,2,"Tuesday",26,18,417
5,2013,2,"Tuesday",26,18,2572
6,2013,2,"Tuesday",26,18,1594
14,2013,2,"Tuesday",26,18,765
4,2013,2,"Tuesday",26,19,2013
17,2013,2,"Tuesday",26,19,436
18,2013,2,"Tuesday",26,19,313
16,2013,2,"Tuesday",26,19,512
2,2013,2,"Tuesday",26,19,543
1,2013,2,"Tuesday",26,19,1091
13,2013,2,"Tuesday",26,19,689
3,2013,2,"Tuesday",26,19,1840
15,2013,2,"Tuesday",26,19,1368
9,2013,2,"Tuesday",26,19,372
10,2013,2,"Tuesday",26,19,111
12,2013,2,"Tuesday",26,19,296
11,2013,2,"Tuesday",26,19,133
8,2013,2,"Tuesday",26,19,176
7,2013,2,"Tuesday",26,19,237
5,2013,2,"Tuesday",26,19,1577
6,2013,2,"Tuesday",26,19,939
14,2013,2,"Tuesday",26,19,444
4,2013,2,"Tuesday",26,20,1488
17,2013,2,"Tuesday",26,20,267
18,2013,2,"Tuesday",26,20,197
16,2013,2,"Tuesday",26,20,285
2,2013,2,"Tuesday",26,20,381
1,2013,2,"Tuesday",26,20,671
13,2013,2,"Tuesday",26,20,298
3,2013,2,"Tuesday",26,20,1765
15,2013,2,"Tuesday",26,20,1051
9,2013,2,"Tuesday",26,20,169
10,2013,2,"Tuesday",26,20,104
12,2013,2,"Tuesday",26,20,299
11,2013,2,"Tuesday",26,20,111
8,2013,2,"Tuesday",26,20,119
7,2013,2,"Tuesday",26,20,166
5,2013,2,"Tuesday",26,20,1309
6,2013,2,"Tuesday",26,20,736
14,2013,2,"Tuesday",26,20,384
4,2013,2,"Tuesday",26,21,1182
17,2013,2,"Tuesday",26,21,254
18,2013,2,"Tuesday",26,21,130
16,2013,2,"Tuesday",26,21,229
2,2013,2,"Tuesday",26,21,280
1,2013,2,"Tuesday",26,21,429
13,2013,2,"Tuesday",26,21,170
3,2013,2,"Tuesday",26,21,1352
15,2013,2,"Tuesday",26,21,827
9,2013,2,"Tuesday",26,21,118
10,2013,2,"Tuesday",26,21,81
12,2013,2,"Tuesday",26,21,184
11,2013,2,"Tuesday",26,21,99
8,2013,2,"Tuesday",26,21,61
7,2013,2,"Tuesday",26,21,73
5,2013,2,"Tuesday",26,21,936
6,2013,2,"Tuesday",26,21,712
14,2013,2,"Tuesday",26,21,308
4,2013,2,"Tuesday",26,22,820
17,2013,2,"Tuesday",26,22,132
18,2013,2,"Tuesday",26,22,56
16,2013,2,"Tuesday",26,22,131
2,2013,2,"Tuesday",26,22,142
1,2013,2,"Tuesday",26,22,257
13,2013,2,"Tuesday",26,22,59
3,2013,2,"Tuesday",26,22,942
15,2013,2,"Tuesday",26,22,508
9,2013,2,"Tuesday",26,22,76
10,2013,2,"Tuesday",26,22,37
12,2013,2,"Tuesday",26,22,91
11,2013,2,"Tuesday",26,22,56
8,2013,2,"Tuesday",26,22,31
7,2013,2,"Tuesday",26,22,78
5,2013,2,"Tuesday",26,22,1354
6,2013,2,"Tuesday",26,22,659
14,2013,2,"Tuesday",26,22,218
4,2013,2,"Tuesday",26,23,1168
17,2013,2,"Tuesday",26,23,145
18,2013,2,"Tuesday",26,23,43
16,2013,2,"Tuesday",26,23,151
2,2013,2,"Tuesday",26,23,170
1,2013,2,"Tuesday",26,23,179
13,2013,2,"Tuesday",26,23,41
3,2013,2,"Tuesday",26,23,705
15,2013,2,"Tuesday",26,23,253
9,2013,2,"Tuesday",26,23,46
10,2013,2,"Tuesday",26,23,20
12,2013,2,"Tuesday",26,23,22
11,2013,2,"Tuesday",26,23,7
8,2013,2,"Tuesday",26,23,16
7,2013,2,"Tuesday",26,23,69
5,2013,2,"Tuesday",26,23,2482
6,2013,2,"Tuesday",26,23,633
14,2013,2,"Tuesday",26,23,169
4,2013,2,"Wednesday",27,0,433
17,2013,2,"Wednesday",27,0,96
18,2013,2,"Wednesday",27,0,20
16,2013,2,"Wednesday",27,0,35
2,2013,2,"Wednesday",27,0,84
1,2013,2,"Wednesday",27,0,100
13,2013,2,"Wednesday",27,0,22
3,2013,2,"Wednesday",27,0,277
15,2013,2,"Wednesday",27,0,120
9,2013,2,"Wednesday",27,0,16
10,2013,2,"Wednesday",27,0,4
12,2013,2,"Wednesday",27,0,9
11,2013,2,"Wednesday",27,0,1
8,2013,2,"Wednesday",27,0,9
7,2013,2,"Wednesday",27,0,17
5,2013,2,"Wednesday",27,0,214
6,2013,2,"Wednesday",27,0,171
14,2013,2,"Wednesday",27,0,67
4,2013,2,"Wednesday",27,1,213
17,2013,2,"Wednesday",27,1,34
18,2013,2,"Wednesday",27,1,9
16,2013,2,"Wednesday",27,1,15
2,2013,2,"Wednesday",27,1,63
1,2013,2,"Wednesday",27,1,50
13,2013,2,"Wednesday",27,1,9
3,2013,2,"Wednesday",27,1,165
15,2013,2,"Wednesday",27,1,80
9,2013,2,"Wednesday",27,1,7
10,2013,2,"Wednesday",27,1,8
12,2013,2,"Wednesday",27,1,14
11,2013,2,"Wednesday",27,1,6
8,2013,2,"Wednesday",27,1,3
7,2013,2,"Wednesday",27,1,12
5,2013,2,"Wednesday",27,1,72
6,2013,2,"Wednesday",27,1,43
14,2013,2,"Wednesday",27,1,17
4,2013,2,"Wednesday",27,2,75
17,2013,2,"Wednesday",27,2,10
18,2013,2,"Wednesday",27,2,7
16,2013,2,"Wednesday",27,2,22
2,2013,2,"Wednesday",27,2,28
1,2013,2,"Wednesday",27,2,28
13,2013,2,"Wednesday",27,2,10
3,2013,2,"Wednesday",27,2,74
15,2013,2,"Wednesday",27,2,40
9,2013,2,"Wednesday",27,2,3
10,2013,2,"Wednesday",27,2,0
12,2013,2,"Wednesday",27,2,4
11,2013,2,"Wednesday",27,2,1
8,2013,2,"Wednesday",27,2,6
7,2013,2,"Wednesday",27,2,9
5,2013,2,"Wednesday",27,2,23
6,2013,2,"Wednesday",27,2,59
14,2013,2,"Wednesday",27,2,24
4,2013,2,"Wednesday",27,3,50
17,2013,2,"Wednesday",27,3,13
18,2013,2,"Wednesday",27,3,4
16,2013,2,"Wednesday",27,3,2
2,2013,2,"Wednesday",27,3,20
1,2013,2,"Wednesday",27,3,21
13,2013,2,"Wednesday",27,3,2
3,2013,2,"Wednesday",27,3,58
15,2013,2,"Wednesday",27,3,25
9,2013,2,"Wednesday",27,3,4
10,2013,2,"Wednesday",27,3,4
12,2013,2,"Wednesday",27,3,16
11,2013,2,"Wednesday",27,3,6
8,2013,2,"Wednesday",27,3,0
7,2013,2,"Wednesday",27,3,11
5,2013,2,"Wednesday",27,3,30
6,2013,2,"Wednesday",27,3,28
14,2013,2,"Wednesday",27,3,8
4,2013,2,"Wednesday",27,4,53
17,2013,2,"Wednesday",27,4,9
18,2013,2,"Wednesday",27,4,5
16,2013,2,"Wednesday",27,4,13
2,2013,2,"Wednesday",27,4,7
1,2013,2,"Wednesday",27,4,10
13,2013,2,"Wednesday",27,4,3
3,2013,2,"Wednesday",27,4,12
15,2013,2,"Wednesday",27,4,11
9,2013,2,"Wednesday",27,4,6
10,2013,2,"Wednesday",27,4,2
12,2013,2,"Wednesday",27,4,2
11,2013,2,"Wednesday",27,4,0
8,2013,2,"Wednesday",27,4,2
7,2013,2,"Wednesday",27,4,6
5,2013,2,"Wednesday",27,4,47
6,2013,2,"Wednesday",27,4,27
14,2013,2,"Wednesday",27,4,23
4,2013,2,"Wednesday",27,5,87
17,2013,2,"Wednesday",27,5,59
18,2013,2,"Wednesday",27,5,29
16,2013,2,"Wednesday",27,5,21
2,2013,2,"Wednesday",27,5,21
1,2013,2,"Wednesday",27,5,22
13,2013,2,"Wednesday",27,5,85
3,2013,2,"Wednesday",27,5,75
15,2013,2,"Wednesday",27,5,18
9,2013,2,"Wednesday",27,5,53
10,2013,2,"Wednesday",27,5,14
12,2013,2,"Wednesday",27,5,12
11,2013,2,"Wednesday",27,5,8
8,2013,2,"Wednesday",27,5,21
7,2013,2,"Wednesday",27,5,29
5,2013,2,"Wednesday",27,5,99
6,2013,2,"Wednesday",27,5,50
14,2013,2,"Wednesday",27,5,61
4,2013,2,"Wednesday",27,6,192
17,2013,2,"Wednesday",27,6,222
18,2013,2,"Wednesday",27,6,188
16,2013,2,"Wednesday",27,6,105
2,2013,2,"Wednesday",27,6,86
1,2013,2,"Wednesday",27,6,68
13,2013,2,"Wednesday",27,6,590
3,2013,2,"Wednesday",27,6,149
15,2013,2,"Wednesday",27,6,79
9,2013,2,"Wednesday",27,6,536
10,2013,2,"Wednesday",27,6,63
12,2013,2,"Wednesday",27,6,54
11,2013,2,"Wednesday",27,6,19
8,2013,2,"Wednesday",27,6,111
7,2013,2,"Wednesday",27,6,94
5,2013,2,"Wednesday",27,6,325
6,2013,2,"Wednesday",27,6,309
14,2013,2,"Wednesday",27,6,170
4,2013,2,"Wednesday",27,7,502
17,2013,2,"Wednesday",27,7,671
18,2013,2,"Wednesday",27,7,664
16,2013,2,"Wednesday",27,7,450
2,2013,2,"Wednesday",27,7,304
1,2013,2,"Wednesday",27,7,327
13,2013,2,"Wednesday",27,7,2248
3,2013,2,"Wednesday",27,7,373
15,2013,2,"Wednesday",27,7,311
9,2013,2,"Wednesday",27,7,1373
10,2013,2,"Wednesday",27,7,222
12,2013,2,"Wednesday",27,7,161
11,2013,2,"Wednesday",27,7,32
8,2013,2,"Wednesday",27,7,322
7,2013,2,"Wednesday",27,7,293
5,2013,2,"Wednesday",27,7,868
6,2013,2,"Wednesday",27,7,1087
14,2013,2,"Wednesday",27,7,477
4,2013,2,"Wednesday",27,8,1129
17,2013,2,"Wednesday",27,8,1694
18,2013,2,"Wednesday",27,8,1739
16,2013,2,"Wednesday",27,8,976
2,2013,2,"Wednesday",27,8,705
1,2013,2,"Wednesday",27,8,812
13,2013,2,"Wednesday",27,8,5097
3,2013,2,"Wednesday",27,8,953
15,2013,2,"Wednesday",27,8,814
9,2013,2,"Wednesday",27,8,3034
10,2013,2,"Wednesday",27,8,348
12,2013,2,"Wednesday",27,8,286
11,2013,2,"Wednesday",27,8,85
8,2013,2,"Wednesday",27,8,589
7,2013,2,"Wednesday",27,8,380
5,2013,2,"Wednesday",27,8,1538
6,2013,2,"Wednesday",27,8,2418
14,2013,2,"Wednesday",27,8,1101
4,2013,2,"Wednesday",27,9,1332
17,2013,2,"Wednesday",27,9,1111
18,2013,2,"Wednesday",27,9,942
16,2013,2,"Wednesday",27,9,983
2,2013,2,"Wednesday",27,9,781
1,2013,2,"Wednesday",27,9,906
13,2013,2,"Wednesday",27,9,2559
3,2013,2,"Wednesday",27,9,1006
15,2013,2,"Wednesday",27,9,706
9,2013,2,"Wednesday",27,9,1542
10,2013,2,"Wednesday",27,9,260
12,2013,2,"Wednesday",27,9,179
11,2013,2,"Wednesday",27,9,38
8,2013,2,"Wednesday",27,9,231
7,2013,2,"Wednesday",27,9,197
5,2013,2,"Wednesday",27,9,1101
6,2013,2,"Wednesday",27,9,1250
14,2013,2,"Wednesday",27,9,481
4,2013,2,"Wednesday",27,10,1644
17,2013,2,"Wednesday",27,10,681
18,2013,2,"Wednesday",27,10,537
16,2013,2,"Wednesday",27,10,1101
2,2013,2,"Wednesday",27,10,1225
1,2013,2,"Wednesday",27,10,1191
13,2013,2,"Wednesday",27,10,1077
3,2013,2,"Wednesday",27,10,1183
15,2013,2,"Wednesday",27,10,812
9,2013,2,"Wednesday",27,10,560
10,2013,2,"Wednesday",27,10,196
12,2013,2,"Wednesday",27,10,134
11,2013,2,"Wednesday",27,10,27
8,2013,2,"Wednesday",27,10,109
7,2013,2,"Wednesday",27,10,176
5,2013,2,"Wednesday",27,10,950
6,2013,2,"Wednesday",27,10,869
14,2013,2,"Wednesday",27,10,283
4,2013,2,"Wednesday",27,11,2195
17,2013,2,"Wednesday",27,11,618
18,2013,2,"Wednesday",27,11,438
16,2013,2,"Wednesday",27,11,1373
2,2013,2,"Wednesday",27,11,1828
1,2013,2,"Wednesday",27,11,1743
13,2013,2,"Wednesday",27,11,873
3,2013,2,"Wednesday",27,11,1609
15,2013,2,"Wednesday",27,11,1183
9,2013,2,"Wednesday",27,11,450
10,2013,2,"Wednesday",27,11,117
12,2013,2,"Wednesday",27,11,141
11,2013,2,"Wednesday",27,11,54
8,2013,2,"Wednesday",27,11,127
7,2013,2,"Wednesday",27,11,169
5,2013,2,"Wednesday",27,11,1351
6,2013,2,"Wednesday",27,11,1013
14,2013,2,"Wednesday",27,11,307
4,2013,2,"Wednesday",27,12,3215
17,2013,2,"Wednesday",27,12,1380
18,2013,2,"Wednesday",27,12,788
16,2013,2,"Wednesday",27,12,2281
2,2013,2,"Wednesday",27,12,3155
1,2013,2,"Wednesday",27,12,2954
13,2013,2,"Wednesday",27,12,1116
3,2013,2,"Wednesday",27,12,2635
15,2013,2,"Wednesday",27,12,1943
9,2013,2,"Wednesday",27,12,1271
10,2013,2,"Wednesday",27,12,241
12,2013,2,"Wednesday",27,12,308
11,2013,2,"Wednesday",27,12,139
8,2013,2,"Wednesday",27,12,474
7,2013,2,"Wednesday",27,12,300
5,2013,2,"Wednesday",27,12,1942
6,2013,2,"Wednesday",27,12,1741
14,2013,2,"Wednesday",27,12,571
4,2013,2,"Wednesday",27,13,3636
17,2013,2,"Wednesday",27,13,1421
18,2013,2,"Wednesday",27,13,702
16,2013,2,"Wednesday",27,13,2554
2,2013,2,"Wednesday",27,13,3633
1,2013,2,"Wednesday",27,13,3381
13,2013,2,"Wednesday",27,13,1342
3,2013,2,"Wednesday",27,13,2955
15,2013,2,"Wednesday",27,13,2075
9,2013,2,"Wednesday",27,13,1106
10,2013,2,"Wednesday",27,13,241
12,2013,2,"Wednesday",27,13,263
11,2013,2,"Wednesday",27,13,104
8,2013,2,"Wednesday",27,13,383
7,2013,2,"Wednesday",27,13,305
5,2013,2,"Wednesday",27,13,1671
6,2013,2,"Wednesday",27,13,1826
14,2013,2,"Wednesday",27,13,595
4,2013,2,"Wednesday",27,14,3053
17,2013,2,"Wednesday",27,14,779
18,2013,2,"Wednesday",27,14,558
16,2013,2,"Wednesday",27,14,1810
2,2013,2,"Wednesday",27,14,2671
1,2013,2,"Wednesday",27,14,2457
13,2013,2,"Wednesday",27,14,890
3,2013,2,"Wednesday",27,14,2611
15,2013,2,"Wednesday",27,14,1892
9,2013,2,"Wednesday",27,14,683
10,2013,2,"Wednesday",27,14,155
12,2013,2,"Wednesday",27,14,123
11,2013,2,"Wednesday",27,14,66
8,2013,2,"Wednesday",27,14,171
7,2013,2,"Wednesday",27,14,222
5,2013,2,"Wednesday",27,14,1654
6,2013,2,"Wednesday",27,14,1337
14,2013,2,"Wednesday",27,14,582
4,2013,2,"Wednesday",27,15,3005
17,2013,2,"Wednesday",27,15,620
18,2013,2,"Wednesday",27,15,576
16,2013,2,"Wednesday",27,15,1648
2,2013,2,"Wednesday",27,15,2617
1,2013,2,"Wednesday",27,15,2365
13,2013,2,"Wednesday",27,15,1187
3,2013,2,"Wednesday",27,15,2432
15,2013,2,"Wednesday",27,15,1820
9,2013,2,"Wednesday",27,15,818
10,2013,2,"Wednesday",27,15,158
12,2013,2,"Wednesday",27,15,131
11,2013,2,"Wednesday",27,15,42
8,2013,2,"Wednesday",27,15,143
7,2013,2,"Wednesday",27,15,162
5,2013,2,"Wednesday",27,15,2089
6,2013,2,"Wednesday",27,15,1390
14,2013,2,"Wednesday",27,15,561
4,2013,2,"Wednesday",27,16,2756
17,2013,2,"Wednesday",27,16,772
18,2013,2,"Wednesday",27,16,1038
16,2013,2,"Wednesday",27,16,1262
2,2013,2,"Wednesday",27,16,2495
1,2013,2,"Wednesday",27,16,2068
13,2013,2,"Wednesday",27,16,3114
3,2013,2,"Wednesday",27,16,1843
15,2013,2,"Wednesday",27,16,1477
9,2013,2,"Wednesday",27,16,1479
10,2013,2,"Wednesday",27,16,264
12,2013,2,"Wednesday",27,16,34
11,2013,2,"Wednesday",27,16,8
8,2013,2,"Wednesday",27,16,269
7,2013,2,"Wednesday",27,16,176
5,2013,2,"Wednesday",27,16,1967
6,2013,2,"Wednesday",27,16,1409
14,2013,2,"Wednesday",27,16,787
4,2013,2,"Wednesday",27,17,3132
17,2013,2,"Wednesday",27,17,1212
18,2013,2,"Wednesday",27,17,1522
16,2013,2,"Wednesday",27,17,1345
2,2013,2,"Wednesday",27,17,2337
1,2013,2,"Wednesday",27,17,2335
13,2013,2,"Wednesday",27,17,4205
3,2013,2,"Wednesday",27,17,2412
15,2013,2,"Wednesday",27,17,1951
9,2013,2,"Wednesday",27,17,2752
10,2013,2,"Wednesday",27,17,417
12,2013,2,"Wednesday",27,17,189
11,2013,2,"Wednesday",27,17,74
8,2013,2,"Wednesday",27,17,585
7,2013,2,"Wednesday",27,17,373
5,2013,2,"Wednesday",27,17,2472
6,2013,2,"Wednesday",27,17,2190
14,2013,2,"Wednesday",27,17,1316
4,2013,2,"Wednesday",27,18,2985
17,2013,2,"Wednesday",27,18,857
18,2013,2,"Wednesday",27,18,815
16,2013,2,"Wednesday",27,18,943
2,2013,2,"Wednesday",27,18,1244
1,2013,2,"Wednesday",27,18,1916
13,2013,2,"Wednesday",27,18,1797
3,2013,2,"Wednesday",27,18,2359
15,2013,2,"Wednesday",27,18,1506
9,2013,2,"Wednesday",27,18,1319
10,2013,2,"Wednesday",27,18,273
12,2013,2,"Wednesday",27,18,270
11,2013,2,"Wednesday",27,18,129
8,2013,2,"Wednesday",27,18,391
7,2013,2,"Wednesday",27,18,588
5,2013,2,"Wednesday",27,18,1926
6,2013,2,"Wednesday",27,18,1473
14,2013,2,"Wednesday",27,18,816
4,2013,2,"Wednesday",27,19,2137
17,2013,2,"Wednesday",27,19,406
18,2013,2,"Wednesday",27,19,277
16,2013,2,"Wednesday",27,19,512
2,2013,2,"Wednesday",27,19,535
1,2013,2,"Wednesday",27,19,1008
13,2013,2,"Wednesday",27,19,605
3,2013,2,"Wednesday",27,19,1999
15,2013,2,"Wednesday",27,19,1217
9,2013,2,"Wednesday",27,19,347
10,2013,2,"Wednesday",27,19,126
12,2013,2,"Wednesday",27,19,275
11,2013,2,"Wednesday",27,19,215
8,2013,2,"Wednesday",27,19,164
7,2013,2,"Wednesday",27,19,483
5,2013,2,"Wednesday",27,19,1447
6,2013,2,"Wednesday",27,19,959
14,2013,2,"Wednesday",27,19,477
4,2013,2,"Wednesday",27,20,1702
17,2013,2,"Wednesday",27,20,350
18,2013,2,"Wednesday",27,20,154
16,2013,2,"Wednesday",27,20,305
2,2013,2,"Wednesday",27,20,338
1,2013,2,"Wednesday",27,20,562
13,2013,2,"Wednesday",27,20,301
3,2013,2,"Wednesday",27,20,1622
15,2013,2,"Wednesday",27,20,840
9,2013,2,"Wednesday",27,20,173
10,2013,2,"Wednesday",27,20,100
12,2013,2,"Wednesday",27,20,160
11,2013,2,"Wednesday",27,20,68
8,2013,2,"Wednesday",27,20,75
7,2013,2,"Wednesday",27,20,145
5,2013,2,"Wednesday",27,20,1056
6,2013,2,"Wednesday",27,20,708
14,2013,2,"Wednesday",27,20,300
4,2013,2,"Wednesday",27,21,1187
17,2013,2,"Wednesday",27,21,234
18,2013,2,"Wednesday",27,21,114
16,2013,2,"Wednesday",27,21,206
2,2013,2,"Wednesday",27,21,274
1,2013,2,"Wednesday",27,21,394
13,2013,2,"Wednesday",27,21,154
3,2013,2,"Wednesday",27,21,1267
15,2013,2,"Wednesday",27,21,687
9,2013,2,"Wednesday",27,21,119
10,2013,2,"Wednesday",27,21,76
12,2013,2,"Wednesday",27,21,97
11,2013,2,"Wednesday",27,21,45
8,2013,2,"Wednesday",27,21,46
7,2013,2,"Wednesday",27,21,65
5,2013,2,"Wednesday",27,21,757
6,2013,2,"Wednesday",27,21,545
14,2013,2,"Wednesday",27,21,273
4,2013,2,"Wednesday",27,22,892
17,2013,2,"Wednesday",27,22,154
18,2013,2,"Wednesday",27,22,100
16,2013,2,"Wednesday",27,22,199
2,2013,2,"Wednesday",27,22,239
1,2013,2,"Wednesday",27,22,289
13,2013,2,"Wednesday",27,22,94
3,2013,2,"Wednesday",27,22,873
15,2013,2,"Wednesday",27,22,391
9,2013,2,"Wednesday",27,22,55
10,2013,2,"Wednesday",27,22,74
12,2013,2,"Wednesday",27,22,121
11,2013,2,"Wednesday",27,22,58
8,2013,2,"Wednesday",27,22,40
7,2013,2,"Wednesday",27,22,699
5,2013,2,"Wednesday",27,22,1111
6,2013,2,"Wednesday",27,22,747
14,2013,2,"Wednesday",27,22,226
4,2013,2,"Wednesday",27,23,1489
17,2013,2,"Wednesday",27,23,118
18,2013,2,"Wednesday",27,23,69
16,2013,2,"Wednesday",27,23,134
2,2013,2,"Wednesday",27,23,175
1,2013,2,"Wednesday",27,23,190
13,2013,2,"Wednesday",27,23,54
3,2013,2,"Wednesday",27,23,715
15,2013,2,"Wednesday",27,23,204
9,2013,2,"Wednesday",27,23,37
10,2013,2,"Wednesday",27,23,20
12,2013,2,"Wednesday",27,23,28
11,2013,2,"Wednesday",27,23,11
8,2013,2,"Wednesday",27,23,20
7,2013,2,"Wednesday",27,23,165
5,2013,2,"Wednesday",27,23,2058
6,2013,2,"Wednesday",27,23,517
14,2013,2,"Wednesday",27,23,201
4,2013,2,"Thursday",28,0,326
17,2013,2,"Thursday",28,0,66
18,2013,2,"Thursday",28,0,20
16,2013,2,"Thursday",28,0,72
2,2013,2,"Thursday",28,0,117
1,2013,2,"Thursday",28,0,117
13,2013,2,"Thursday",28,0,24
3,2013,2,"Thursday",28,0,276
15,2013,2,"Thursday",28,0,148
9,2013,2,"Thursday",28,0,18
10,2013,2,"Thursday",28,0,8
12,2013,2,"Thursday",28,0,21
11,2013,2,"Thursday",28,0,6
8,2013,2,"Thursday",28,0,9
7,2013,2,"Thursday",28,0,16
5,2013,2,"Thursday",28,0,228
6,2013,2,"Thursday",28,0,239
14,2013,2,"Thursday",28,0,68
4,2013,2,"Thursday",28,1,125
17,2013,2,"Thursday",28,1,38
18,2013,2,"Thursday",28,1,18
16,2013,2,"Thursday",28,1,24
2,2013,2,"Thursday",28,1,30
1,2013,2,"Thursday",28,1,65
13,2013,2,"Thursday",28,1,5
3,2013,2,"Thursday",28,1,133
15,2013,2,"Thursday",28,1,78
9,2013,2,"Thursday",28,1,4
10,2013,2,"Thursday",28,1,3
12,2013,2,"Thursday",28,1,5
11,2013,2,"Thursday",28,1,6
8,2013,2,"Thursday",28,1,5
7,2013,2,"Thursday",28,1,4
5,2013,2,"Thursday",28,1,61
6,2013,2,"Thursday",28,1,83
14,2013,2,"Thursday",28,1,21
4,2013,2,"Thursday",28,2,60
17,2013,2,"Thursday",28,2,20
18,2013,2,"Thursday",28,2,5
16,2013,2,"Thursday",28,2,9
2,2013,2,"Thursday",28,2,33
1,2013,2,"Thursday",28,2,35
13,2013,2,"Thursday",28,2,9
3,2013,2,"Thursday",28,2,73
15,2013,2,"Thursday",28,2,35
9,2013,2,"Thursday",28,2,2
10,2013,2,"Thursday",28,2,2
12,2013,2,"Thursday",28,2,3
11,2013,2,"Thursday",28,2,0
8,2013,2,"Thursday",28,2,2
7,2013,2,"Thursday",28,2,8
5,2013,2,"Thursday",28,2,19
6,2013,2,"Thursday",28,2,28
14,2013,2,"Thursday",28,2,11
4,2013,2,"Thursday",28,3,56
17,2013,2,"Thursday",28,3,25
18,2013,2,"Thursday",28,3,5
16,2013,2,"Thursday",28,3,12
2,2013,2,"Thursday",28,3,27
1,2013,2,"Thursday",28,3,20
13,2013,2,"Thursday",28,3,3
3,2013,2,"Thursday",28,3,47
15,2013,2,"Thursday",28,3,25
9,2013,2,"Thursday",28,3,4
10,2013,2,"Thursday",28,3,5
12,2013,2,"Thursday",28,3,7
11,2013,2,"Thursday",28,3,4
8,2013,2,"Thursday",28,3,1
7,2013,2,"Thursday",28,3,1
5,2013,2,"Thursday",28,3,34
6,2013,2,"Thursday",28,3,27
14,2013,2,"Thursday",28,3,6
4,2013,2,"Thursday",28,4,53
17,2013,2,"Thursday",28,4,7
18,2013,2,"Thursday",28,4,2
16,2013,2,"Thursday",28,4,10
2,2013,2,"Thursday",28,4,13
1,2013,2,"Thursday",28,4,13
13,2013,2,"Thursday",28,4,0
3,2013,2,"Thursday",28,4,16
15,2013,2,"Thursday",28,4,10
9,2013,2,"Thursday",28,4,6
10,2013,2,"Thursday",28,4,0
12,2013,2,"Thursday",28,4,0
11,2013,2,"Thursday",28,4,0
8,2013,2,"Thursday",28,4,2
7,2013,2,"Thursday",28,4,5
5,2013,2,"Thursday",28,4,35
6,2013,2,"Thursday",28,4,32
14,2013,2,"Thursday",28,4,28
4,2013,2,"Thursday",28,5,91
17,2013,2,"Thursday",28,5,56
18,2013,2,"Thursday",28,5,23
16,2013,2,"Thursday",28,5,18
2,2013,2,"Thursday",28,5,16
1,2013,2,"Thursday",28,5,14
13,2013,2,"Thursday",28,5,96
3,2013,2,"Thursday",28,5,71
15,2013,2,"Thursday",28,5,9
9,2013,2,"Thursday",28,5,58
10,2013,2,"Thursday",28,5,23
12,2013,2,"Thursday",28,5,5
11,2013,2,"Thursday",28,5,4
8,2013,2,"Thursday",28,5,12
7,2013,2,"Thursday",28,5,9
5,2013,2,"Thursday",28,5,84
6,2013,2,"Thursday",28,5,73
